case_id,model,setting,gold,pred,correct,requested_model,returned_model,raw_output,latency,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,attempts,error
224,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.711,739,5,0,744,1,
225,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.473,749,5,0,754,1,
225,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.468,731,5,0,736,1,
225,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.717,749,5,0,754,1,
226,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.234,577,5,0,582,1,
226,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.202,559,5,0,564,1,
226,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.206,577,5,0,582,1,
227,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.655,650,5,0,655,1,
227,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.271,632,5,0,637,1,
227,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.218,650,5,0,655,1,
228,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.98,750,4,0,754,1,
228,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.279,732,5,0,737,1,
228,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.749,750,5,0,755,1,
229,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.335,734,5,0,739,1,
229,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.094,716,5,0,721,1,
229,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.625,734,5,0,739,1,
230,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.034,786,57,47,843,1,
230,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.056,768,5,0,773,1,
230,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.113,786,5,0,791,1,
231,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.664,776,4,0,780,1,
231,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.327,758,5,0,763,1,
231,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.164,776,5,0,781,1,
232,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.613,627,28,17,655,1,
232,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.635,609,5,0,614,1,
232,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.3,627,5,0,632,1,
233,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.313,747,105,95,852,1,
233,gpt-5.6,S2,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.361,729,5,0,734,1,
233,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.041,747,5,0,752,1,
234,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.718,701,5,0,706,1,
234,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.193,683,5,0,688,1,
234,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.12,701,5,0,706,1,
235,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.368,627,68,57,695,1,
235,gpt-5.6,S2,A,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.288,609,5,0,614,1,
235,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.457,627,5,0,632,1,
236,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.47,721,5,0,726,1,
236,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.077,703,5,0,708,1,
236,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.649,721,5,0,726,1,
237,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.286,618,5,0,623,1,
237,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.702,600,5,0,605,1,
237,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.681,618,5,0,623,1,
238,gpt-5.6,S1,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.134,731,72,61,803,1,
238,gpt-5.6,S2,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.279,713,5,0,718,1,
238,gpt-5.6,S3,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.269,731,5,0,736,1,
239,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.634,779,5,0,784,1,
239,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.204,761,5,0,766,1,
239,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.573,779,5,0,784,1,
240,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.585,591,74,63,665,1,
240,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.203,573,5,0,578,1,
240,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.447,591,5,0,596,1,
241,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.33,543,52,41,595,1,
241,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.39,525,5,0,530,1,
241,gpt-5.6,S3,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.051,543,5,0,548,1,
242,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.13,724,5,0,729,1,
242,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.978,706,5,0,711,1,
242,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.167,724,5,0,729,1,
243,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.689,615,28,17,643,1,
243,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.227,597,5,0,602,1,
243,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.281,615,5,0,620,1,
244,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.379,785,4,0,789,1,
244,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.255,767,5,0,772,1,
244,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.478,785,5,0,790,1,
245,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.296,583,5,0,588,1,
245,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.229,565,5,0,570,1,
245,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.26,583,5,0,588,1,
246,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.47,745,5,0,750,1,
246,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.184,727,5,0,732,1,
246,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.861,745,5,0,750,1,
247,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.544,632,127,116,759,1,
247,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.228,614,5,0,619,1,
247,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.383,632,5,0,637,1,
248,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.49,648,4,0,652,1,
248,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.437,630,5,0,635,1,
248,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.085,648,5,0,653,1,
249,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,6.785,752,319,308,1071,1,
249,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.109,734,5,0,739,1,
249,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.643,752,5,0,757,1,
250,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.358,744,5,0,749,1,
250,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.409,726,5,0,731,1,
250,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,0.957,744,5,0,749,1,
251,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.18,513,5,0,518,1,
251,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.449,495,5,0,500,1,
251,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.368,513,5,0,518,1,
252,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.214,709,5,0,714,1,
252,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.077,691,5,0,696,1,
252,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.1,709,5,0,714,1,
253,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.559,668,4,0,672,1,
253,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.32,650,5,0,655,1,
253,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.216,668,5,0,673,1,
254,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.606,773,92,81,865,1,
254,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.548,755,5,0,760,1,
254,gpt-5.6,S3,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.656,773,5,0,778,1,
255,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.326,797,5,0,802,1,
255,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.627,779,5,0,784,1,
255,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.396,797,5,0,802,1,
256,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,4.312,804,142,132,946,1,
256,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.18,786,5,0,791,1,
256,gpt-5.6,S3,B,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.221,804,5,0,809,1,
257,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,3.253,818,71,60,889,1,
257,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.301,800,5,0,805,1,
257,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.708,818,5,0,823,1,
258,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.098,776,5,0,781,1,
258,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.111,758,5,0,763,1,
258,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.291,776,5,0,781,1,
259,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.641,728,33,22,761,1,
259,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.554,710,5,0,715,1,
259,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.121,728,5,0,733,1,
260,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,6.26,748,258,247,1006,1,
260,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.303,730,5,0,735,1,
260,gpt-5.6,S3,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.486,748,5,0,753,1,
261,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.816,737,109,98,846,1,
261,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.204,719,5,0,724,1,
261,gpt-5.6,S3,B,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.072,737,5,0,742,1,
262,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.496,816,4,0,820,1,
262,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.262,798,5,0,803,1,
262,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.205,816,5,0,821,1,
263,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.352,589,26,15,615,1,
263,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.23,571,5,0,576,1,
263,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.793,589,5,0,594,1,
264,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.614,616,33,23,649,1,
264,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.214,598,5,0,603,1,
264,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.196,616,5,0,621,1,
265,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.289,781,34,23,815,1,
265,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.011,763,5,0,768,1,
265,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.05,781,5,0,786,1,
266,gpt-5.6,S1,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.493,592,79,68,671,1,
266,gpt-5.6,S2,B,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.338,574,5,0,579,1,
266,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.146,592,5,0,597,1,
267,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.847,856,88,77,944,1,
267,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.269,838,5,0,843,1,
267,gpt-5.6,S3,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.573,856,5,0,861,1,
268,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.292,689,52,42,741,1,
268,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.589,671,5,0,676,1,
268,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.316,689,5,0,694,1,
269,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.737,601,84,73,685,1,
269,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.322,583,5,0,588,1,
269,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.475,601,5,0,606,1,
270,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.109,590,5,0,595,1,
270,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.612,572,5,0,577,1,
270,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,4.109,590,5,0,595,1,
271,gpt-5.6,S1,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,3.511,821,82,71,903,1,
271,gpt-5.6,S2,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.731,803,5,0,808,1,
271,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.041,821,5,0,826,1,
272,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.337,748,5,0,753,1,
272,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.275,730,5,0,735,1,
272,gpt-5.6,S3,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.409,748,5,0,753,1,
273,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.274,693,5,0,698,1,
273,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.184,675,5,0,680,1,
273,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.013,693,5,0,698,1,
274,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.703,798,78,67,876,1,
274,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.666,780,5,0,785,1,
274,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.476,798,5,0,803,1,
275,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.217,760,5,0,765,1,
275,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.448,742,5,0,747,1,
275,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.268,760,5,0,765,1,
276,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.446,671,5,0,676,1,
276,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.192,653,5,0,658,1,
276,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.342,671,5,0,676,1,
277,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.299,802,5,0,807,1,
277,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.617,784,5,0,789,1,
277,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.414,802,5,0,807,1,
278,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.219,871,5,0,876,1,
278,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.002,853,5,0,858,1,
278,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.602,871,5,0,876,1,
279,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.418,634,5,0,639,1,
279,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,0.962,616,5,0,621,1,
279,gpt-5.6,S3,A,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.057,634,5,0,639,1,
280,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.266,787,5,0,792,1,
280,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.922,769,5,0,774,1,
280,gpt-5.6,S3,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.286,787,5,0,792,1,
281,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.466,662,5,0,667,1,
281,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.236,644,5,0,649,1,
281,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.714,662,5,0,667,1,
282,gpt-5.6,S1,C,B,False,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.901,514,76,65,590,1,
282,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.559,496,5,0,501,1,
282,gpt-5.6,S3,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.373,514,5,0,519,1,
283,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.586,737,82,72,819,1,
283,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.224,719,5,0,724,1,
283,gpt-5.6,S3,B,C,False,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.622,737,5,0,742,1,
284,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.231,665,4,0,669,1,
284,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.347,647,5,0,652,1,
284,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.209,665,5,0,670,1,
285,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.537,703,51,41,754,1,
285,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.456,685,5,0,690,1,
285,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,0.967,703,5,0,708,1,
286,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,2.001,733,41,30,774,1,
286,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.294,715,5,0,720,1,
286,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.143,733,5,0,738,1,
287,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.502,752,5,0,757,1,
287,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.277,734,5,0,739,1,
287,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.107,752,5,0,757,1,
288,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.13,671,5,0,676,1,
288,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.391,653,5,0,658,1,
288,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.087,671,5,0,676,1,
289,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.897,484,50,39,534,1,
289,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.145,466,5,0,471,1,
289,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.151,484,5,0,489,1,
290,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.403,758,4,0,762,1,
290,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.314,740,5,0,745,1,
290,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.166,758,5,0,763,1,
291,gpt-5.6,S1,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,2.431,722,67,56,789,1,
291,gpt-5.6,S2,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.541,704,5,0,709,1,
291,gpt-5.6,S3,A,A,True,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.037,722,5,0,727,1,
292,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.846,588,31,20,619,1,
292,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.179,570,5,0,575,1,
292,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.265,588,5,0,593,1,
293,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,0.976,724,5,0,729,1,
293,gpt-5.6,S2,C,A,False,gpt-5.6,gpt-5.6-sol-2026-07-09,A,1.283,706,5,0,711,1,
293,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.327,724,5,0,729,1,
294,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.825,767,31,21,798,1,
294,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.155,749,5,0,754,1,
294,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.309,767,5,0,772,1,
295,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.091,725,5,0,730,1,
295,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.315,707,5,0,712,1,
295,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.722,725,5,0,730,1,
296,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.902,776,99,89,875,1,
296,gpt-5.6,S2,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.107,758,5,0,763,1,
296,gpt-5.6,S3,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,1.262,776,5,0,781,1,
297,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.622,743,31,21,774,1,
297,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.303,725,5,0,730,1,
297,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.428,743,5,0,748,1,
298,gpt-5.6,S1,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.739,735,5,0,740,1,
298,gpt-5.6,S2,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.37,717,5,0,722,1,
298,gpt-5.6,S3,B,B,True,gpt-5.6,gpt-5.6-sol-2026-07-09,B,1.398,735,5,0,740,1,
299,gpt-5.6,S1,C,C,True,gpt-5.6,gpt-5.6-sol-2026-07-09,C,2.12,625,52,41,677,1,
