case_id,model,setting,gold,pred,correct,requested_model,returned_model,raw_output,latency,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,attempts,error
284,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,5.675,552,26,23,578,1,
284,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,6.658,552,31,28,583,1,
285,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,8.486,603,17,14,620,1,
285,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,14.533,603,3,0,606,1,
285,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,9.094,603,3,0,606,1,
286,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,3.982,618,33,29,651,1,
286,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,2.407,618,3,0,621,1,
286,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,5.397,618,78,74,696,1,
287,glm-5.3,S4,C,A,False,glm-5.3,glm-5.3,A,3.175,621,52,49,673,1,
287,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,4.979,621,56,53,677,1,
287,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,3.813,621,85,82,706,1,
288,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,2.305,544,23,20,567,1,
288,glm-5.3,S5,C,A,False,glm-5.3,glm-5.3,A,3.121,544,36,33,580,1,
288,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,2.824,544,26,23,570,1,
289,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,5.512,411,24,20,435,1,
289,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,2.604,411,24,21,435,1,
289,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,15.092,411,20,17,431,1,
290,glm-5.3,S4,C,A,False,glm-5.3,glm-5.3,A,5.865,623,56,53,679,1,
290,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,2.309,623,3,0,626,1,
290,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,3.941,623,28,25,651,1,
291,glm-5.3,S4,A,C,False,glm-5.3,glm-5.3,C,5.625,591,67,64,658,1,
291,glm-5.3,S5,A,C,False,glm-5.3,glm-5.3,C,8.176,591,3,0,594,1,
291,glm-5.3,S6,A,C,False,glm-5.3,glm-5.3,C,3.926,591,39,36,630,1,
292,glm-5.3,S4,C,A,False,glm-5.3,glm-5.3,A,3.332,476,30,27,506,1,
292,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,4.672,476,60,57,536,1,
292,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,8.946,476,26,23,502,1,
293,glm-5.3,S4,C,A,False,glm-5.3,glm-5.3,A,3.326,572,21,17,593,1,
293,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,3.346,572,44,40,616,1,
293,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,15.604,572,30,27,602,1,
294,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,3.269,627,52,49,679,1,
294,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,3.359,627,71,68,698,1,
294,glm-5.3,S6,B,A,False,glm-5.3,glm-5.3,A,5.149,627,47,43,674,1,
295,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,5.624,606,26,23,632,1,
295,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,3.267,606,28,25,634,1,
295,glm-5.3,S6,C,A,False,glm-5.3,glm-5.3,A,3.554,606,3,0,609,1,
296,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,7.774,630,70,67,700,1,
296,glm-5.3,S5,C,A,False,glm-5.3,glm-5.3,A,2.643,630,31,28,661,1,
296,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,14.474,630,28,25,658,1,
297,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,2.26,628,26,22,654,1,
297,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,2.064,628,3,0,631,1,
297,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,2.532,628,3,0,631,1,
298,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,2.425,614,21,18,635,1,
298,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,1.792,614,3,0,617,1,
298,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,10.375,614,36,32,650,1,
299,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,8.042,538,59,54,597,1,
299,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,3.258,538,27,24,565,1,
299,glm-5.3,S6,C,A,False,glm-5.3,glm-5.3,A,5.821,538,3,0,541,1,
300,glm-5.3,S4,B,A,False,glm-5.3,glm-5.3,A,6.597,647,22,19,669,1,
300,glm-5.3,S5,B,A,False,glm-5.3,glm-5.3,A,2.198,647,14,11,661,1,
300,glm-5.3,S6,B,A,False,glm-5.3,glm-5.3,A,1.584,647,3,0,650,1,
301,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,2.274,548,25,22,573,1,
301,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,3.363,548,44,41,592,1,
301,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,1.501,548,3,0,551,1,
302,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,2.585,565,3,0,568,1,
302,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,1.811,565,3,0,568,1,
302,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,2.012,565,16,12,581,1,
303,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,7.71,632,3,0,635,1,
303,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,2.3,632,3,0,635,1,
303,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,2.076,632,3,0,635,1,
304,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,4.101,693,3,0,696,1,
304,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,2.197,693,3,0,696,1,
304,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,2.505,693,3,0,696,1,
305,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,2.134,634,3,0,637,1,
305,glm-5.3,S5,C,A,False,glm-5.3,glm-5.3,A,5.751,634,35,32,669,1,
305,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,2.466,634,3,0,637,1,
306,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,10.875,634,3,0,637,1,
306,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,3.122,634,30,27,664,1,
306,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,3.092,634,3,0,637,1,
307,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,2.148,508,3,0,511,1,
307,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,5.213,508,3,0,511,1,
307,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,2.96,508,3,0,511,1,
308,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,8.073,556,3,0,559,1,
308,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,3.567,556,3,0,559,1,
308,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,2.869,556,3,0,559,1,
309,glm-5.3,S4,A,C,False,glm-5.3,glm-5.3,C,10.536,504,41,38,545,1,
309,glm-5.3,S5,A,C,False,glm-5.3,glm-5.3,C,5.377,504,36,33,540,1,
309,glm-5.3,S6,A,C,False,glm-5.3,glm-5.3,C,2.872,504,25,21,529,1,
310,glm-5.3,S4,C,B,False,glm-5.3,glm-5.3,B,7.238,519,3,0,522,1,
310,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,6.526,519,36,33,555,1,
310,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,3.718,519,23,20,542,1,
311,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,2.69,588,27,24,615,1,
311,glm-5.3,S5,C,A,False,glm-5.3,glm-5.3,A,5.21,588,3,0,591,1,
311,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,3.167,588,27,23,615,1,
312,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,3.344,674,19,14,693,1,
312,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,1.952,674,3,0,677,1,
312,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,2.714,674,12,9,686,1,
313,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,5.088,657,67,63,724,1,
313,glm-5.3,S5,B,C,False,glm-5.3,glm-5.3,C,5.79,657,89,86,746,1,
313,glm-5.3,S6,B,C,False,glm-5.3,glm-5.3,C,4.382,657,76,71,733,1,
314,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,2.996,551,17,14,568,1,
314,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,6.274,551,3,0,554,1,
314,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,2.928,551,3,0,554,1,
315,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,2.25,639,3,0,642,1,
315,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,2.129,639,17,14,656,1,
315,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,7.936,639,3,0,642,1,
316,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,14.187,615,24,21,639,1,
316,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,2.541,615,33,30,648,1,
316,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,2.455,615,23,19,638,1,
317,glm-5.3,S4,C,B,False,glm-5.3,glm-5.3,B,7.972,642,3,0,645,1,
317,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,5.264,642,40,37,682,1,
317,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,2.896,642,35,32,677,1,
318,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,2.318,630,17,14,647,1,
318,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,2.141,630,29,25,659,1,
318,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,8.107,630,60,56,690,1,
319,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,11.364,594,26,22,620,1,
319,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,3.04,594,23,19,617,1,
319,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,4.316,594,36,32,630,1,
320,glm-5.3,S4,D,D,True,glm-5.3,glm-5.3,D,3.985,529,93,90,622,1,
320,glm-5.3,S5,D,D,True,glm-5.3,glm-5.3,D,8.196,529,83,80,612,1,
320,glm-5.3,S6,D,C,False,glm-5.3,glm-5.3,C,5.972,529,3,0,532,1,
321,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,2.31,574,3,0,577,1,
321,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,12.284,574,66,63,640,1,
321,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,2.374,574,27,23,601,1,
322,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,1.773,501,3,0,504,1,
322,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,3.17,501,30,26,531,1,
322,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,2.193,501,15,11,516,1,
323,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,6.819,711,45,41,756,1,
323,glm-5.3,S5,C,B,False,glm-5.3,glm-5.3,B,5.034,711,119,116,830,1,
323,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,4.603,711,30,27,741,1,
324,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,7.065,488,59,55,547,1,
324,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,2.955,488,3,0,491,1,
324,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,4.141,488,3,0,491,1,
325,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,2.408,488,3,0,491,1,
325,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,2.962,488,12,8,500,1,
325,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,1.829,488,12,9,500,1,
326,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,6.267,602,96,91,698,1,
326,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,9.232,602,98,94,700,1,
326,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,2.135,602,29,25,631,1,
327,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,2.531,506,3,0,509,1,
327,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,2.324,506,3,0,509,1,
327,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,1.599,506,3,0,509,1,
328,glm-5.3,S4,A,B,False,glm-5.3,glm-5.3,B,7.381,568,122,118,690,1,
328,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,3.028,568,55,52,623,1,
328,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,5.29,568,46,43,614,1,
329,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,5.992,651,33,30,684,1,
329,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,2.484,651,13,9,664,1,
329,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,1.749,651,3,0,654,1,
330,glm-5.3,S4,C,B,False,glm-5.3,glm-5.3,B,4.961,632,100,97,732,1,
330,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,2.93,632,25,22,657,1,
330,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,11.988,632,55,50,687,1,
331,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,3.71,576,31,28,607,1,
331,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,2.203,576,3,0,579,1,
331,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,3.646,576,20,17,596,1,
332,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,2.784,525,3,0,528,1,
332,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,13.229,525,3,0,528,1,
332,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,8.595,525,3,0,528,1,
333,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,3.737,569,36,32,605,1,
333,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,3.47,569,45,42,614,1,
333,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,4.714,569,62,58,631,1,
334,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,2.7,529,19,16,548,1,
334,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,4.367,529,32,28,561,1,
334,glm-5.3,S6,A,B,False,glm-5.3,glm-5.3,B,4.216,529,3,0,532,1,
335,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,3.146,530,58,55,588,1,
335,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,3.142,530,32,29,562,1,
335,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,4.842,530,42,39,572,1,
336,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,2.744,528,29,26,557,1,
336,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,3.25,528,3,0,531,1,
336,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,18.143,528,53,50,581,1,
337,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,4.994,501,23,19,524,1,
337,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,3.577,501,48,45,549,1,
337,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,2.46,501,31,27,532,1,
338,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,5.526,567,3,0,570,1,
338,glm-5.3,S5,C,A,False,glm-5.3,glm-5.3,A,3.161,567,3,0,570,1,
338,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,3.5,567,38,34,605,1,
339,glm-5.3,S4,B,A,False,glm-5.3,glm-5.3,A,2.552,576,3,0,579,1,
339,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,3.682,576,60,57,636,1,
339,glm-5.3,S6,B,A,False,glm-5.3,glm-5.3,A,2.2,576,3,0,579,1,
340,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,4.072,685,25,22,710,1,
340,glm-5.3,S5,B,A,False,glm-5.3,glm-5.3,A,5.52,685,3,0,688,1,
340,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,4.023,685,30,26,715,1,
341,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,2.705,574,62,59,636,1,
341,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,3.643,574,30,26,604,1,
341,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,2.75,574,29,26,603,1,
342,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,11.464,530,117,114,647,1,
342,glm-5.3,S5,A,C,False,glm-5.3,glm-5.3,C,4.224,530,50,47,580,1,
342,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,1.817,530,3,0,533,1,
343,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,2.051,457,3,0,460,1,
343,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,3.339,457,34,30,491,1,
343,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,4.218,457,18,14,475,1,
344,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,4.683,614,80,77,694,1,
344,glm-5.3,S5,B,C,False,glm-5.3,glm-5.3,C,5.22,614,151,148,765,1,
344,glm-5.3,S6,B,C,False,glm-5.3,glm-5.3,C,3.139,614,34,31,648,1,
345,glm-5.3,S4,D,D,True,glm-5.3,glm-5.3,D,6.559,623,59,54,682,1,
345,glm-5.3,S5,D,C,False,glm-5.3,glm-5.3,C,7.264,623,91,87,714,1,
345,glm-5.3,S6,D,C,False,glm-5.3,glm-5.3,C,8.919,623,92,89,715,1,
346,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,3.184,516,27,24,543,1,
346,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,7.787,516,24,21,540,1,
346,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,2.35,516,22,19,538,1,
347,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,3.204,595,38,35,633,1,
347,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,5.506,595,27,24,622,1,
347,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,2.457,595,26,23,621,1,
348,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,3.307,572,41,38,613,1,
348,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,2.273,572,3,0,575,1,
348,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,1.701,572,3,0,575,1,
349,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,20.366,530,61,58,591,1,
349,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,3.224,530,40,37,570,1,
349,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,3.366,530,39,36,569,1,
350,glm-5.3,S4,B,C,False,glm-5.3,glm-5.3,C,3.664,587,39,35,626,1,
350,glm-5.3,S5,B,C,False,glm-5.3,glm-5.3,C,2.408,587,3,0,590,1,
350,glm-5.3,S6,B,C,False,glm-5.3,glm-5.3,C,5.248,587,3,0,590,1,
351,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,21.801,616,3,0,619,1,
351,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,2.113,616,3,0,619,1,
351,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,12.538,616,3,0,619,1,
352,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,5.517,528,118,115,646,1,
352,glm-5.3,S5,A,B,False,glm-5.3,glm-5.3,B,2.74,528,3,0,531,1,
352,glm-5.3,S6,A,B,False,glm-5.3,glm-5.3,B,9.353,528,3,0,531,1,
353,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,3.142,597,3,0,600,1,
353,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,3.877,597,62,58,659,1,
353,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,2.695,597,16,13,613,1,
354,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,15.787,627,184,180,811,1,
354,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,2.383,627,3,0,630,1,
354,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,5.289,627,73,70,700,1,
355,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,1.612,600,3,0,603,1,
355,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,11.565,600,30,26,630,1,
355,glm-5.3,S6,B,C,False,glm-5.3,glm-5.3,C,3.325,600,3,0,603,1,
356,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,3.174,603,3,0,606,1,
356,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,2.194,603,23,20,626,1,
356,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,15.802,603,3,0,606,1,
357,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,5.753,593,3,0,596,1,
357,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,2.11,593,3,0,596,1,
357,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,1.625,593,3,0,596,1,
358,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,6.418,665,61,57,726,1,
358,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,4.003,665,32,29,697,1,
358,glm-5.3,S6,A,B,False,glm-5.3,glm-5.3,B,1.842,665,3,0,668,1,
359,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,3.189,658,32,29,690,1,
359,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,5.167,658,99,96,757,1,
359,glm-5.3,S6,B,C,False,glm-5.3,glm-5.3,C,3.413,658,61,57,719,1,
360,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,4.163,597,28,25,625,1,
360,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,3.029,597,33,30,630,1,
360,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,7.465,597,28,25,625,1,
361,glm-5.3,S4,B,B,True,glm-5.3,glm-5.3,B,2.13,528,26,23,554,1,
361,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,9.644,528,3,0,531,1,
361,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,4.217,528,20,17,548,1,
362,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,3.242,626,3,0,629,1,
362,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,2.009,626,3,0,629,1,
362,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,1.502,626,3,0,629,1,
363,glm-5.3,S4,A,B,False,glm-5.3,glm-5.3,B,3.767,556,76,72,632,1,
363,glm-5.3,S5,A,B,False,glm-5.3,glm-5.3,B,7.296,556,98,94,654,1,
363,glm-5.3,S6,A,B,False,glm-5.3,glm-5.3,B,3.205,556,3,0,559,1,
364,glm-5.3,S4,A,B,False,glm-5.3,glm-5.3,B,8.8,537,3,0,540,1,
364,glm-5.3,S5,A,B,False,glm-5.3,glm-5.3,B,1.864,537,3,0,540,1,
364,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,4.013,537,68,65,605,1,
365,glm-5.3,S4,B,C,False,glm-5.3,glm-5.3,C,3.364,675,67,63,742,1,
365,glm-5.3,S5,B,C,False,glm-5.3,glm-5.3,C,8.601,675,39,36,714,1,
365,glm-5.3,S6,B,C,False,glm-5.3,glm-5.3,C,3.037,675,3,0,678,1,
366,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,3.037,497,37,34,534,1,
366,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,10.632,497,90,87,587,1,
366,glm-5.3,S6,A,C,False,glm-5.3,glm-5.3,C,1.871,497,3,0,500,1,
367,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,1.822,649,3,0,652,1,
367,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,2.072,649,3,0,652,1,
367,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,4.4,649,3,0,652,1,
368,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,2.399,600,3,0,603,1,
368,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,3.589,600,53,50,653,1,
368,glm-5.3,S6,A,C,False,glm-5.3,glm-5.3,C,16.189,600,26,23,626,1,
369,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,13.317,532,24,19,556,1,
369,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,3.845,532,53,49,585,1,
369,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,2.053,532,3,0,535,1,
370,glm-5.3,S4,C,C,True,glm-5.3,glm-5.3,C,23.185,645,199,196,844,1,
370,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,3.321,645,31,28,676,1,
370,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,8.213,645,23,20,668,1,
371,glm-5.3,S4,C,A,False,glm-5.3,glm-5.3,A,3.517,378,23,19,401,1,
371,glm-5.3,S5,C,C,True,glm-5.3,glm-5.3,C,13.654,378,30,27,408,1,
371,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,9.941,378,27,24,405,1,
372,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,1.749,651,3,0,654,1,
372,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,1.911,651,3,0,654,1,
372,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,1.708,651,3,0,654,1,
373,glm-5.3,S4,B,A,False,glm-5.3,glm-5.3,A,3.73,423,3,0,426,1,
373,glm-5.3,S5,B,B,True,glm-5.3,glm-5.3,B,4.416,423,21,18,444,1,
373,glm-5.3,S6,B,B,True,glm-5.3,glm-5.3,B,4.054,423,60,57,483,1,
374,glm-5.3,S4,B,A,False,glm-5.3,glm-5.3,A,4.858,720,3,0,723,1,
374,glm-5.3,S5,B,A,False,glm-5.3,glm-5.3,A,1.636,720,3,0,723,1,
374,glm-5.3,S6,B,A,False,glm-5.3,glm-5.3,A,3.413,720,38,35,758,1,
375,glm-5.3,S4,C,A,False,glm-5.3,glm-5.3,A,4.548,545,3,0,548,1,
375,glm-5.3,S5,C,A,False,glm-5.3,glm-5.3,A,3.606,545,36,32,581,1,
375,glm-5.3,S6,C,C,True,glm-5.3,glm-5.3,C,3.962,545,25,22,570,1,
376,glm-5.3,S4,B,A,False,glm-5.3,glm-5.3,A,8.256,593,74,71,667,1,
376,glm-5.3,S5,B,C,False,glm-5.3,glm-5.3,C,4.503,593,45,42,638,1,
376,glm-5.3,S6,B,C,False,glm-5.3,glm-5.3,C,9.224,593,15,12,608,1,
377,glm-5.3,S4,A,A,True,glm-5.3,glm-5.3,A,4.577,693,3,0,696,1,
377,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,2.0,693,3,0,696,1,
377,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,3.121,693,3,0,696,1,
378,glm-5.3,S4,A,C,False,glm-5.3,glm-5.3,C,2.409,656,31,28,687,1,
378,glm-5.3,S5,A,A,True,glm-5.3,glm-5.3,A,24.002,656,3,0,659,1,
378,glm-5.3,S6,A,A,True,glm-5.3,glm-5.3,A,2.698,656,3,0,659,1,
